Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,023000,2021,05,08,19.6,1,Y
IDCJAC0010,023000,2021,05,09,19.3,1,Y
IDCJAC0010,023000,2021,05,10,17.1,1,Y
IDCJAC0010,023000,2021,05,11,16.6,1,Y
IDCJAC0010,023000,2021,05,12,17.2,1,Y
IDCJAC0010,023000,2021,05,13,16.5,1,Y
IDCJAC0010,023000,2021,05,14,17.0,1,Y
IDCJAC0010,023000,2021,05,15,16.6,1,Y
IDCJAC0010,023000,2021,05,16,17.6,1,Y
IDCJAC0010,023000,2021,05,17,18.0,1,Y
IDCJAC0010,023000,2021,05,18,19.0,1,Y
IDCJAC0010,023000,2021,05,19,19.9,1,Y
IDCJAC0010,023000,2021,05,20,21.9,1,Y
IDCJAC0010,023000,2021,05,21,24.9,1,Y
IDCJAC0010,023000,2021,05,22,23.7,1,Y
IDCJAC0010,023000,2021,05,23,24.8,1,Y
IDCJAC0010,023000,2021,05,24,25.4,1,Y
IDCJAC0010,023000,2021,05,25,17.2,1,Y
IDCJAC0010,023000,2021,05,26,16.7,1,Y
IDCJAC0010,023000,2021,05,27,17.9,1,Y
IDCJAC0010,023000,2021,05,28,17.4,1,Y
IDCJAC0010,023000,2021,05,29,16.8,1,Y
IDCJAC0010,023000,2021,05,30,17.7,1,Y
IDCJAC0010,023000,2021,05,31,15.9,1,Y
IDCJAC0010,023000,2021,06,01,21.2,1,Y
IDCJAC0010,023000,2021,06,02,21.9,1,Y
IDCJAC0010,023000,2021,06,03,17.7,1,Y
IDCJAC0010,023000,2021,06,04,17.1,1,Y
IDCJAC0010,023000,2021,06,05,16.8,1,Y
IDCJAC0010,023000,2021,06,06,19.8,1,Y
IDCJAC0010,023000,2021,06,07,20.7,1,Y
IDCJAC0010,023000,2021,06,08,12.6,1,Y
IDCJAC0010,023000,2021,06,09,14.3,1,Y
IDCJAC0010,023000,2021,06,10,14.4,1,Y
IDCJAC0010,023000,2021,06,11,16.6,1,Y
IDCJAC0010,023000,2021,06,12,15.0,1,Y
IDCJAC0010,023000,2021,06,13,18.7,1,Y
IDCJAC0010,023000,2021,06,14,20.5,1,Y
IDCJAC0010,023000,2021,06,15,18.8,1,Y
IDCJAC0010,023000,2021,06,16,14.3,1,Y
IDCJAC0010,023000,2021,06,17,16.3,1,Y
IDCJAC0010,023000,2021,06,18,15.8,1,Y
IDCJAC0010,023000,2021,06,19,15.1,1,Y
IDCJAC0010,023000,2021,06,20,15.8,1,Y
IDCJAC0010,023000,2021,06,21,16.3,1,Y
IDCJAC0010,023000,2021,06,22,16.4,1,Y
IDCJAC0010,023000,2021,06,23,14.8,1,Y
IDCJAC0010,023000,2021,06,24,15.6,1,Y
IDCJAC0010,023000,2021,06,25,14.1,1,Y
IDCJAC0010,023000,2021,06,26,13.5,1,Y
IDCJAC0010,023000,2021,06,27,15.5,1,Y
IDCJAC0010,023000,2021,06,28,17.3,1,Y
IDCJAC0010,023000,2021,06,29,16.7,1,Y
IDCJAC0010,023000,2021,06,30,17.6,1,Y
IDCJAC0010,023000,2021,07,01,15.5,1,N
IDCJAC0010,023000,2021,07,02,12.8,1,N
IDCJAC0010,023000,2021,07,03,13.3,1,N
IDCJAC0010,023000,2021,07,04,14.2,1,N
IDCJAC0010,023000,2021,07,05,13.8,1,N
IDCJAC0010,023000,2021,07,06,15.8,1,N
IDCJAC0010,023000,2021,07,07,16.5,1,N
IDCJAC0010,023000,2021,07,08,16.2,1,N
IDCJAC0010,023000,2021,07,09,14.3,1,N
IDCJAC0010,023000,2021,07,10,17.1,1,N
IDCJAC0010,023000,2021,07,11,16.3,1,N
IDCJAC0010,023000,2021,07,12,15.2,1,N
IDCJAC0010,023000,2021,07,13,17.4,1,N
IDCJAC0010,023000,2021,07,14,18.3,1,N
IDCJAC0010,023000,2021,07,15,18.0,1,N
IDCJAC0010,023000,2021,07,16,15.1,1,N
IDCJAC0010,023000,2021,07,17,14.1,1,N
IDCJAC0010,023000,2021,07,18,13.8,1,N
IDCJAC0010,023000,2021,07,19,15.0,1,N
IDCJAC0010,023000,2021,07,20,13.7,1,N
IDCJAC0010,023000,2021,07,21,12.8,1,N
IDCJAC0010,023000,2021,07,22,9.1,1,Y
IDCJAC0010,023000,2021,07,23,14.6,1,Y
IDCJAC0010,023000,2021,07,24,12.8,1,N
IDCJAC0010,023000,2021,07,25,14.2,1,N
IDCJAC0010,023000,2021,07,26,16.9,1,N
IDCJAC0010,023000,2021,07,27,19.2,1,N
IDCJAC0010,023000,2021,07,28,15.3,1,N
IDCJAC0010,023000,2021,07,29,16.1,1,N
IDCJAC0010,023000,2021,07,30,19.8,1,N
IDCJAC0010,023000,2021,07,31,14.9,1,N
IDCJAC0010,023000,2021,08,01,15.1,1,Y
IDCJAC0010,023000,2021,08,02,14.9,1,Y
IDCJAC0010,023000,2021,08,03,13.9,1,Y
IDCJAC0010,023000,2021,08,04,15.4,1,Y
IDCJAC0010,023000,2021,08,05,14.8,1,Y
IDCJAC0010,023000,2021,08,06,15.8,1,Y
IDCJAC0010,023000,2021,08,07,15.7,1,Y
IDCJAC0010,023000,2021,08,08,16.7,1,Y
IDCJAC0010,023000,2021,08,09,18.8,1,Y
IDCJAC0010,023000,2021,08,10,20.2,1,Y
IDCJAC0010,023000,2021,08,11,15.1,1,Y
IDCJAC0010,023000,2021,08,12,16.3,1,Y
IDCJAC0010,023000,2021,08,13,16.9,1,Y
IDCJAC0010,023000,2021,08,14,17.8,1,Y
IDCJAC0010,023000,2021,08,15,17.8,1,Y
IDCJAC0010,023000,2021,08,16,15.8,1,Y
IDCJAC0010,023000,2021,08,17,15.4,1,Y
IDCJAC0010,023000,2021,08,18,16.7,1,Y
IDCJAC0010,023000,2021,08,19,21.0,1,Y
IDCJAC0010,023000,2021,08,20,18.3,1,Y
IDCJAC0010,023000,2021,08,21,18.0,1,Y
IDCJAC0010,023000,2021,08,22,23.8,1,Y
IDCJAC0010,023000,2021,08,23,13.9,1,Y
IDCJAC0010,023000,2021,08,24,14.1,1,Y
IDCJAC0010,023000,2021,08,25,14.2,1,Y
IDCJAC0010,023000,2021,08,26,14.2,1,Y
IDCJAC0010,023000,2021,08,27,17.2,1,Y
IDCJAC0010,023000,2021,08,28,16.4,1,Y
IDCJAC0010,023000,2021,08,29,15.9,1,Y
IDCJAC0010,023000,2021,08,30,19.3,1,Y
IDCJAC0010,023000,2021,08,31,22.2,1,Y
IDCJAC0010,023000,2021,09,01,26.5,1,Y
IDCJAC0010,023000,2021,09,02,31.2,1,Y
IDCJAC0010,023000,2021,09,03,16.8,1,Y
IDCJAC0010,023000,2021,09,04,14.6,1,Y
IDCJAC0010,023000,2021,09,05,15.1,1,Y
IDCJAC0010,023000,2021,09,06,16.6,1,Y
IDCJAC0010,023000,2021,09,07,16.3,1,Y
IDCJAC0010,023000,2021,09,08,22.7,1,Y
IDCJAC0010,023000,2021,09,09,26.1,1,Y
IDCJAC0010,023000,2021,09,10,27.9,1,Y
IDCJAC0010,023000,2021,09,11,19.0,1,Y
IDCJAC0010,023000,2021,09,12,13.9,1,Y
IDCJAC0010,023000,2021,09,13,16.6,1,Y
IDCJAC0010,023000,2021,09,14,15.9,1,Y
IDCJAC0010,023000,2021,09,15,19.2,1,Y
IDCJAC0010,023000,2021,09,16,23.8,1,Y
IDCJAC0010,023000,2021,09,17,22.4,1,Y
IDCJAC0010,023000,2021,09,18,17.1,1,Y
IDCJAC0010,023000,2021,09,19,20.0,1,Y
IDCJAC0010,023000,2021,09,20,14.6,1,Y
IDCJAC0010,023000,2021,09,21,15.5,1,Y
IDCJAC0010,023000,2021,09,22,15.7,1,Y
IDCJAC0010,023000,2021,09,23,20.9,1,Y
IDCJAC0010,023000,2021,09,24,16.5,1,Y
IDCJAC0010,023000,2021,09,25,17.6,1,Y
IDCJAC0010,023000,2021,09,26,19.6,1,Y
IDCJAC0010,023000,2021,09,27,24.6,1,Y
IDCJAC0010,023000,2021,09,28,24.0,1,Y
IDCJAC0010,023000,2021,09,29,22.0,1,Y
IDCJAC0010,023000,2021,09,30,15.5,1,Y
IDCJAC0010,023000,2021,10,01,17.0,1,N
IDCJAC0010,023000,2021,10,02,23.0,1,N
IDCJAC0010,023000,2021,10,03,18.2,1,N
IDCJAC0010,023000,2021,10,04,16.3,1,N
IDCJAC0010,023000,2021,10,05,19.4,1,N
IDCJAC0010,023000,2021,10,06,25.7,1,N
IDCJAC0010,023000,2021,10,07,17.0,1,N
IDCJAC0010,023000,2021,10,08,23.0,1,N
IDCJAC0010,023000,2021,10,09,20.4,1,N
IDCJAC0010,023000,2021,10,10,18.0,1,N
IDCJAC0010,023000,2021,10,11,17.7,1,N
IDCJAC0010,023000,2021,10,12,23.8,1,N
IDCJAC0010,023000,2021,10,13,17.0,1,N
IDCJAC0010,023000,2021,10,14,16.8,1,N
IDCJAC0010,023000,2021,10,15,17.4,1,Y
IDCJAC0010,023000,2021,10,16,16.7,1,N
IDCJAC0010,023000,2021,10,17,24.4,1,N
IDCJAC0010,023000,2021,10,18,24.8,1,N
IDCJAC0010,023000,2021,10,19,23.5,1,N
IDCJAC0010,023000,2021,10,20,25.3,1,N
IDCJAC0010,023000,2021,10,21,22.1,1,N
IDCJAC0010,023000,2021,10,22,22.8,1,N
IDCJAC0010,023000,2021,10,23,18.4,1,N
IDCJAC0010,023000,2021,10,24,20.8,1,N
IDCJAC0010,023000,2021,10,25,21.2,1,N
IDCJAC0010,023000,2021,10,26,29.5,1,N
IDCJAC0010,023000,2021,10,27,28.1,1,N
IDCJAC0010,023000,2021,10,28,27.1,1,N
IDCJAC0010,023000,2021,10,29,17.7,1,N
IDCJAC0010,023000,2021,10,30,17.6,1,N
IDCJAC0010,023000,2021,10,31,23.3,1,N
IDCJAC0010,023000,2021,11,01,27.6,1,Y
IDCJAC0010,023000,2021,11,02,34.1,1,Y
IDCJAC0010,023000,2021,11,03,21.7,1,Y
IDCJAC0010,023000,2021,11,04,25.5,1,Y
IDCJAC0010,023000,2021,11,05,30.6,1,Y
IDCJAC0010,023000,2021,11,06,26.2,1,Y
IDCJAC0010,023000,2021,11,07,19.7,1,Y
IDCJAC0010,023000,2021,11,08,20.1,1,Y
IDCJAC0010,023000,2021,11,09,21.2,1,Y
IDCJAC0010,023000,2021,11,10,19.3,1,Y
IDCJAC0010,023000,2021,11,11,14.1,1,Y
IDCJAC0010,023000,2021,11,12,15.8,1,Y
IDCJAC0010,023000,2021,11,13,17.5,1,Y
IDCJAC0010,023000,2021,11,14,17.0,1,Y
IDCJAC0010,023000,2021,11,15,18.0,1,Y
IDCJAC0010,023000,2021,11,16,18.8,1,Y
IDCJAC0010,023000,2021,11,17,27.2,1,Y
IDCJAC0010,023000,2021,11,18,29.2,1,Y
IDCJAC0010,023000,2021,11,19,18.6,1,Y
IDCJAC0010,023000,2021,11,20,18.3,1,Y
IDCJAC0010,023000,2021,11,21,22.3,1,Y
IDCJAC0010,023000,2021,11,22,27.1,1,Y
IDCJAC0010,023000,2021,11,23,27.2,1,Y
IDCJAC0010,023000,2021,11,24,26.4,1,Y
IDCJAC0010,023000,2021,11,25,22.1,1,Y
IDCJAC0010,023000,2021,11,26,19.6,1,Y
IDCJAC0010,023000,2021,11,27,24.6,1,Y
IDCJAC0010,023000,2021,11,28,26.5,1,Y
IDCJAC0010,023000,2021,11,29,30.2,1,Y
IDCJAC0010,023000,2021,11,30,34.0,1,Y
IDCJAC0010,023000,2021,12,01,32.0,1,Y
IDCJAC0010,023000,2021,12,02,24.8,1,Y
IDCJAC0010,023000,2021,12,03,21.9,1,Y
IDCJAC0010,023000,2021,12,04,22.7,1,Y
IDCJAC0010,023000,2021,12,05,25.2,1,Y
IDCJAC0010,023000,2021,12,06,25.8,1,Y
IDCJAC0010,023000,2021,12,07,20.4,1,Y
IDCJAC0010,023000,2021,12,08,20.0,1,Y
IDCJAC0010,023000,2021,12,09,20.4,1,Y
IDCJAC0010,023000,2021,12,10,23.7,1,Y
IDCJAC0010,023000,2021,12,11,28.0,1,Y
IDCJAC0010,023000,2021,12,12,34.9,1,Y
IDCJAC0010,023000,2021,12,13,20.5,1,Y
IDCJAC0010,023000,2021,12,14,26.2,1,Y
IDCJAC0010,023000,2021,12,15,28.8,1,Y
IDCJAC0010,023000,2021,12,16,29.7,1,Y
IDCJAC0010,023000,2021,12,17,38.6,1,Y
IDCJAC0010,023000,2021,12,18,29.2,1,Y
IDCJAC0010,023000,2021,12,19,21.7,1,Y
IDCJAC0010,023000,2021,12,20,23.7,1,Y
IDCJAC0010,023000,2021,12,21,24.7,1,Y
IDCJAC0010,023000,2021,12,22,29.7,1,Y
IDCJAC0010,023000,2021,12,23,30.0,1,Y
IDCJAC0010,023000,2021,12,24,28.5,1,Y
IDCJAC0010,023000,2021,12,25,26.8,1,Y
IDCJAC0010,023000,2021,12,26,23.9,1,Y
IDCJAC0010,023000,2021,12,27,24.1,1,Y
IDCJAC0010,023000,2021,12,28,28.1,1,Y
IDCJAC0010,023000,2021,12,29,34.4,1,Y
IDCJAC0010,023000,2021,12,30,37.6,1,Y
IDCJAC0010,023000,2021,12,31,39.3,1,Y
